run_id,scenario_id,rate_regime,cumulative_consumption,defaults,write_offs,resolution_cost
ab4b422204add5ab0f47b3cc,ablation_borrower_risk_pricing_shock,administered,2622.98317403034,0.0,0.0,0.0
22f14c1f2fb2f50129619300,ablation_borrower_risk_pricing_shock,administered,2538.0963014881618,0.0,0.0,0.0
9d5e9f45186dbcd325e21165,ablation_borrower_risk_pricing_shock,administered,2999.6186148316733,0.0,0.0,0.0
351db322f06a215687d3b428,ablation_borrower_risk_pricing_shock,administered,3014.835023693023,0.0,0.0,0.0
26cdfdbb19eddd594465cd01,ablation_borrower_risk_pricing_shock,administered,2777.354164767522,0.0,0.0,0.0
43ee5d2dea5c5fe128de7319,ablation_borrower_risk_pricing_shock,administered,2669.601312540409,0.0,0.0,0.0
1664dfb109ed1cd184836787,ablation_borrower_risk_pricing_shock,administered,4193.734130863698,0.0,0.0,0.0
46a711482669935413e3d046,ablation_borrower_risk_pricing_shock,administered,2722.586951428947,0.0,0.0,0.0
bdd9dde0b7e091605144f5cc,ablation_borrower_risk_pricing_shock,administered,3071.084649243297,0.0,0.0,0.0
f193d74c407032a90560f309,ablation_borrower_risk_pricing_shock,administered,2544.300258463627,0.0,0.0,0.0
eaaa9bcb9db1cd69447195ee,ablation_borrower_risk_pricing_shock,administered,2907.792382369986,0.0,0.0,0.0
fb3a2c965ad05e79dade1f0c,ablation_borrower_risk_pricing_shock,administered,2998.172051280214,0.0,0.0,0.0
73dd17c13053bb056a58cc14,ablation_borrower_risk_pricing_shock,administered,2804.1762391762286,0.0,0.0,0.0
4e90863fd5aff409ccb679f0,ablation_borrower_risk_pricing_shock,administered,2816.7469375861165,0.0,0.0,0.0
1bfd84e4302be71ba7a83fce,ablation_borrower_risk_pricing_shock,administered,3497.8789837488966,0.0,0.0,0.0
ae074dad1804368d41a9397c,ablation_borrower_risk_pricing_shock,administered,4491.544050894088,0.0,0.0,0.0
b21ef1959bad3cfa59fb7531,ablation_borrower_risk_pricing_shock,administered,2781.553661223862,0.0,0.0,0.0
ada84664685d21e5465ae0d2,ablation_borrower_risk_pricing_shock,administered,2586.1195686408128,0.0,0.0,0.0
e87a7664b6b1107ee44987d5,ablation_borrower_risk_pricing_shock,administered,2557.075422168999,0.0,0.0,0.0
a201c526453010d972ebe12f,ablation_borrower_risk_pricing_shock,administered,2601.2800337266704,0.0,0.0,0.0
2ab1e6ac2aeca7bfae67140b,ablation_borrower_risk_pricing_shock,market,2755.675053905052,0.0,0.0,0.0
dbf4d819eb44dddc1c7ddf62,ablation_borrower_risk_pricing_shock,market,2538.7438069733994,0.0,0.0,0.0
3c1d4888a22e4abe28aaa29c,ablation_borrower_risk_pricing_shock,market,2877.3168778489207,0.0,0.0,0.0
aceeb4512dc123839d87dbd1,ablation_borrower_risk_pricing_shock,market,2700.7056708360133,0.0,0.0,0.0
d365d0ac88a523fceda72c97,ablation_borrower_risk_pricing_shock,market,2723.0231480601797,0.0,0.0,0.0
a3bea44f918f375c291897ea,ablation_borrower_risk_pricing_shock,market,2387.4472055623655,0.0,0.0,0.0
f002c703f410ac772c970d17,ablation_borrower_risk_pricing_shock,market,2736.073466191989,0.0,0.0,0.0
29ebe8f01f51108997a0be71,ablation_borrower_risk_pricing_shock,market,3007.0851101641606,0.0,0.0,0.0
72fb0b64cb98cca67378d338,ablation_borrower_risk_pricing_shock,market,2568.8219266982765,0.0,0.0,0.0
a9e38f9a0a82f1f274fdf7c3,ablation_borrower_risk_pricing_shock,market,2907.9795772474704,0.0,0.0,0.0
920a1ef01c7a3d8136e04454,ablation_borrower_risk_pricing_shock,market,2622.9287590506456,0.0,0.0,0.0
96e8c6078bdb57135f84350a,ablation_borrower_risk_pricing_shock,market,2537.920117474571,0.0,0.0,0.0
3d8cdfd24757ada359e66faf,ablation_borrower_risk_pricing_shock,market,2999.6186148316733,0.0,0.0,0.0
4dd46ec01e2352824a5da230,ablation_borrower_risk_pricing_shock,market,3014.8249426426682,0.0,0.0,0.0
d79af925ae7c6749ee934942,ablation_borrower_risk_pricing_shock,market,2777.351179799102,0.0,0.0,0.0
1be7ab22dc5c9d0fb5073200,ablation_borrower_risk_pricing_shock,market,2669.5864857088563,0.0,0.0,0.0
04df56fe7c66a112a0a815b3,ablation_borrower_risk_pricing_shock,market,4193.734130863698,0.0,0.0,0.0
4671879f70ea492f09941b95,ablation_borrower_risk_pricing_shock,market,2722.5765068583205,0.0,0.0,0.0
61c60a552406d7af7588c955,ablation_borrower_risk_pricing_shock,market,3071.084649243297,0.0,0.0,0.0
8660dad937f4d5b0af86705c,ablation_borrower_risk_pricing_shock,market,2544.2596747136254,0.0,0.0,0.0
2b8fdaae2663dab51ae4a834,ablation_borrower_risk_pricing_shock,market,2907.792955247936,0.0,0.0,0.0
b040cb73734932f33c663b98,ablation_borrower_risk_pricing_shock,market,2998.172051280214,0.0,0.0,0.0
034fc004e26e06cfa061fd8d,ablation_borrower_risk_pricing_shock,market,2804.1732493362165,0.0,0.0,0.0
dd865d36bfe228c58e067a78,ablation_borrower_risk_pricing_shock,market,2816.7422684151506,0.0,0.0,0.0
1a4aaa8866cca351c37b3f1a,ablation_borrower_risk_pricing_shock,market,3497.8789837488966,0.0,0.0,0.0
2bf28ee9dc83acb76ac7d97e,ablation_borrower_risk_pricing_shock,market,4491.544050894088,0.0,0.0,0.0
63ce0bf061ee6724e9ca34fd,ablation_borrower_risk_pricing_shock,market,2781.557639875126,0.0,0.0,0.0
a09a081e1d537268617dd4c6,ablation_borrower_risk_pricing_shock,market,2586.141994054337,0.0,0.0,0.0
d610ade1866e6793ebf5f441,ablation_borrower_risk_pricing_shock,market,2557.010660399353,0.0,0.0,0.0
f35d48f2125275d80deb26ec,ablation_borrower_risk_pricing_shock,market,2601.2157160470133,0.0,0.0,0.0
4e4810cad21e4c07aca4c03d,ablation_capital_pricing_baseline,administered,2647.249454920656,0.0,0.0,0.0
fe06c622e207cf7ed262794d,ablation_capital_pricing_baseline,administered,2397.885453941479,0.0,0.0,0.0
416008925e73913ac0e27cea,ablation_capital_pricing_baseline,administered,2799.0099773061693,0.0,0.0,0.0
9a6cbdb70bb3568f86e3f879,ablation_capital_pricing_baseline,administered,2600.076890923386,0.0,0.0,0.0
ec536ecf519f59ec9b8e4571,ablation_capital_pricing_baseline,administered,2613.6145235682557,0.0,0.0,0.0
9f5266d75b3d93fda9f81072,ablation_capital_pricing_baseline,administered,2190.4919461889526,0.0,0.0,0.0
aebe4cafa6604af76da49c4c,ablation_capital_pricing_baseline,administered,2642.3766237549585,0.0,0.0,0.0
