run_id,mean_local_pass_through,borrower_leverage_rate_slope,quoted_rate_dispersion,risk_rationing_slope,scenario_id,rate_regime,replication,cumulative_output,cumulative_new_credit,defaults,write_offs,output_per_unit_credit
0405a3d6e15b05fe0c4e688e,1.0,0.030093059310270506,0.009085825196899424,0.4946935422074711,h2_h3_baseline,market,533,4586.484375018345,11.30688105846273,0.0,0.0,405.6365633726688
0422c07c8ffbb1e6b03b0f54,1.0,0.03043861058778184,0.01096077899323331,0.4583016856747285,h2_h3_baseline,market,448,4606.7174845472055,11.80525598114979,0.0,0.0,390.2259715420866
04bae9a07bc9ceb3ebc8d77e,0.25,0.0068765063462522145,0.005774920456786395,0.0633613086666858,h2_h3_baseline,administered,315,4657.5256552386,25.448269489708142,0.0,0.0,183.01934664446276
04c0713f2248ae44b73d9b9a,1.0,0.02838441687528231,0.004532666222411605,0.19273893302682893,h2_h3_baseline,market,399,4422.479811960718,1.3238083883875102,0.0,0.0,3340.7250254303062
04db8f78cb5c6e52ced84de4,1.0,0.029537493334638534,0.009469124216797957,0.5461049834760949,h2_h3_baseline,market,59,4840.236805183062,22.816226929267085,0.0,0.0,212.14010625807455
050959a66e9c1b8f03bc71cf,1.0,0.0287577410386374,0.009027495713951684,0.4975470755333254,h2_h3_baseline,market,732,4262.126853569429,14.359427459920994,0.0,0.0,296.8173254445954
051855e70e3702b49439cc3b,0.25,0.007586145261310976,0.004661160198061678,0.1259525074136904,h2_h3_baseline,administered,736,4238.747919139667,23.374420208183377,0.0,0.0,181.34130735168708
0522f17e0f9c3dd76c5808a3,0.25,0.0074257634198182515,0.004396823075848648,0.1655086153802134,h2_h3_baseline,administered,766,4327.6079001806975,32.441092623660985,0.0,0.0,133.39895639101707
052c44670cc2e90e575cbcad,0.25,0.00736822542584547,0.004814099174049784,0.08396901806776291,h2_h3_baseline,administered,546,4544.283895655188,32.472241056328926,0.0,0.0,139.9436487236071
05312f416e5cfc90e702d1d6,0.25,0.0074958407478386314,0.0048134322922550625,0.050201380451688614,h2_h3_baseline,administered,388,4552.2808790139825,25.993367061397112,0.0,0.0,175.13240467313676
054c389dc53916d8527b8286,1.0,0.02986045181133905,0.00879443331883206,0.5243036569489801,h2_h3_baseline,market,668,4257.291597019426,15.325028872627186,0.0,0.0,277.7999070933949
055792fd15ebbb94200a905a,0.25,0.00741121743925678,0.004315110143145225,0.13773127968504645,h2_h3_baseline,administered,187,4313.338927256942,32.565686354332755,0.0,0.0,132.45042282620483
0575a1fb5862426b0bf6d43b,0.25,0.007612943357887971,0.005847560442509676,0.009690106948870686,h2_h3_baseline,administered,536,4542.681433443168,25.38597262437226,0.0,0.0,178.94454944310013
0630af557d9d5dd173fdbb63,0.25,0.007182753742442722,0.0038257819052706023,0.14527966773129977,h2_h3_baseline,administered,495,4613.04836791367,8.768283796025509,0.0,0.0,526.1061885342573
065591a4339b14cc9b77e510,1.0,0.028994700959694322,0.007665548732474145,0.5452489002432864,h2_h3_baseline,market,584,4689.048706696205,10.450299160094346,0.0,0.0,448.69994962458776
066154f99124aa117d8c7742,0.25,0.007272239774590955,0.004696563244354932,0.08226755262304451,h2_h3_baseline,administered,0,4545.736337639469,15.668445104132195,0.0,0.0,290.1204495678154
066cd590b433e5506a9ace22,1.0,0.028417730797882672,0.01383630860738318,0.34559217714440865,h2_h3_baseline,market,295,4552.990268467387,13.720884590228188,0.0,0.0,331.8292081335601
067b3a5e6b88596af2da84f0,0.25,0.007547470121640357,0.005125389078808782,0.056049084620115625,h2_h3_baseline,administered,56,4442.894198772266,28.9836165975195,0.0,0.0,153.28984855369984
06b529b9a9658394469ae25d,0.25,0.007396701496775189,0.0043132014387824895,0.08734580883655796,h2_h3_baseline,administered,175,4473.079973660492,22.644910549593416,0.0,0.0,197.53135981103733
06f475e1877a934b2a290d0b,0.25,0.007383514339764382,0.005028028264074749,0.09976638795279628,h2_h3_baseline,administered,781,4307.256552370033,26.856899055799598,0.0,0.0,160.37802962363614
07013fa7ee62efe63f23cbcc,0.25,0.007170236825343042,0.005187637049636414,0.02286878439226537,h2_h3_baseline,administered,414,4064.33060315493,19.280879821455745,0.0,0.0,210.79590977130343
0762f8600f1fa0c9cb518792,1.0,0.02819415668736652,0.014520892281111242,0.47473302438976256,h2_h3_baseline,market,395,4430.501571326616,17.007044236696007,0.0,0.0,260.509792863768
07e777d442b2f2c17ffd236b,0.25,0.007356134993762781,0.004683984033202968,0.04842354644705451,h2_h3_baseline,administered,70,4757.999661619256,25.60954320791128,0.0,0.0,185.79010265788023
083e2e891719b538c5530e97,1.0,0.028176411709570883,0.012131233350403205,0.47727944894186525,h2_h3_baseline,market,15,4530.400765346314,13.02004485519951,0.0,0.0,347.95584928704096
085af82f50a02bfdd09b3f09,0.25,0.007282491542798353,0.0041152883696010745,0.0509707448416048,h2_h3_baseline,administered,500,4689.321854252378,13.129064369537307,0.0,0.0,357.17106126258096
