run_id,scenario_id,rate_regime,replication,run_id_1,cumulative_new_credit,cumulative_output,unresolved_liquidity_shortfall,mean_unfunded_share,credit_weighted_productivity,opening_deposits,deposit_hhi
16ed0e44a89e5057d8abd0bc,addendum_concentration_100_5_high,administered,18,16ed0e44a89e5057d8abd0bc,5676.188741186545,12962.832652235953,0.0,0.1985648649993331,1.0609906236228634,2152.6138226575918,0.28307298849724083
98435b3c220acc09804405af,addendum_concentration_100_5_high,administered,19,98435b3c220acc09804405af,3701.5753770723322,16256.688464358484,0.0,0.14078680926849993,1.110207624054939,2777.2061878358236,0.3435322469441515
6793b416cbfcc3dff59f930e,addendum_concentration_100_5_high,administered,20,6793b416cbfcc3dff59f930e,4763.916158757663,10403.46921513683,0.0,0.43737916023329193,1.0708404065390957,1071.534843866532,0.370797578581129
97a3f9f6767d8b4ed67853ad,addendum_concentration_100_5_high,administered,21,97a3f9f6767d8b4ed67853ad,4023.572444593636,10602.086120352507,0.0,0.4406272253373759,1.0742349923453,1277.7820107991201,0.364908307174831
3cef8b4ecf9537a745a9dd6a,addendum_concentration_100_5_high,administered,22,3cef8b4ecf9537a745a9dd6a,3427.4937168943734,17555.820884902365,0.0,0.2916380405687991,1.045314731079451,3248.29000046459,0.30740983143639533
a9e4fa0e05a37d01437e4de7,addendum_concentration_100_5_high,administered,23,a9e4fa0e05a37d01437e4de7,3271.460233400594,11568.827433382448,0.0,0.47628120184837625,1.044621874106169,1866.417559421473,0.3287909298831426
5a8d302e4188ae6fad10b7a6,addendum_concentration_100_5_high,administered,24,5a8d302e4188ae6fad10b7a6,6086.519045135979,15453.052773176667,0.0,0.09781990801137962,1.040119358397885,2875.1918522148,0.2985790124511741
302416b4e09d1f2bd1a58b3c,addendum_concentration_100_5_high,market,0,302416b4e09d1f2bd1a58b3c,2211.9674971156287,9166.280497845033,0.0,0.922335991615182,1.1494500464378827,872.2940088109509,0.41997463434541304
20cb115ca400e444821772dd,addendum_concentration_100_5_high,market,1,20cb115ca400e444821772dd,2596.356048870356,10404.941227286075,0.0,0.8830755828875062,1.1247845845938125,1316.5528353896664,0.3303798519648662
f89eb37f6ab43083ae2aabbf,addendum_concentration_100_5_high,market,2,f89eb37f6ab43083ae2aabbf,2982.6023219635194,12624.202025950148,0.0,0.7979881239997392,1.0553339996197697,2242.8309543453206,0.2853432345256123
e25aae4397f467ec2a0a90fc,addendum_concentration_100_5_high,market,3,e25aae4397f467ec2a0a90fc,3956.0471813497284,13866.674843832563,0.0,0.6026729186720886,1.0940157001016644,2428.410496784862,0.3041047701844945
fa34905384c53a5d1bd22856,addendum_concentration_100_5_high,market,4,fa34905384c53a5d1bd22856,1942.1378231157023,16262.783621201872,0.0,0.684910924890673,1.1350013993190307,2677.6109526665837,0.29211682439296477
e77dba9632a39664599e3f82,addendum_concentration_100_5_high,market,5,e77dba9632a39664599e3f82,2436.9763611982485,18234.548043147533,0.0,0.6599820510902866,1.1731134208812122,3754.5830604293515,0.29102868111540087
