run_id,cumulative_new_credit,cumulative_output,unresolved_liquidity_shortfall,mean_unfunded_share,cumulative_consumption,defaults,write_offs,resolution_cost,credit_weighted_productivity,scenario_id,rate_regime,replication
82aea3d02428e771a5a1f3c0,4.983749226870627,4513.5496013263055,0.0,0.7716509402906461,2951.700507464503,0,0.0,0.0,1.1573077058489072,h7_reserve_0.10_penalty_1.0,market,10
82e53d1d1f52f940622c39c8,26.93976252398677,4472.234889183127,0.0,0.040486158691101816,2607.8251087204153,0,0.0,0.0,1.0761126901906972,h7_reserve_0.20_penalty_1.0,administered,0
8303801db76fb6140070e4a5,6.042795937580634,4658.86019907429,0.0,0.4525459176781747,2881.2055879699606,0,0.0,0.0,1.1422034068335905,h7_reserve_0.35_unavailable_0.0,market,18
8355c66b40b77d4d867851ef,19.696254487257434,4651.706416504267,0.0,0.025600982961730145,2637.5806117243696,0,0.0,0.0,1.1093760974587616,h7_reserve_0.50_unavailable_0.0,administered,17
8487722b3f9ae1f93899674a,19.171860307117946,4612.313246608438,0.0,0.12908384439634418,2558.0494890609616,0,0.0,0.0,1.1796509219312448,h7_reserve_0.50_unavailable_0.0,administered,8
85a9224bbcb2905936aa4fb3,22.458019953585765,4709.468099481067,0.0,0.41098466189046806,2777.8524416799755,0,0.0,0.0,1.147525837636236,h7_reserve_0.05_limited_0.5,market,2
85e614cffe11b3a8170b386e,9.297807151380512,4638.70573655574,0.0,0.5487489226405332,2631.85067692819,0,0.0,0.0,1.1375018731280637,h7_reserve_0.50_limited_1.0,market,17
85fcb7b4bf1c83f87ccdca3a,7.896127681323149,4800.376344814257,0.0,0.7049830724830725,2803.5129295860875,0,0.0,0.0,1.1552005211897607,h7_reserve_0.50_limited_0.5,market,7
8673841323cdf209909e86fc,5.996073288578723,4658.785844596299,0.0,0.45501090037447495,2881.1718535147625,0,0.0,0.0,1.1428849656637725,h7_reserve_0.10_limited_0.5,market,18
86afe78b28ac6069e764f21f,21.850625516560907,4708.803122384335,0.0,0.4300570131460617,2777.485263339298,0,0.0,0.0,1.1503623583055773,h7_reserve_0.50_limited_1.0,market,2
86f1f3beadc6fed49e1ccee9,18.938247062108385,4561.316733457253,0.0,0.03394416356984412,2629.687592666996,0,0.0,0.0,1.111944206037969,h7_reserve_0.05_unavailable_0.0,administered,4
87106726d96d99a283136f35,7.896127681323149,4800.376344814257,0.0,0.7049830724830725,2803.5129295860875,0,0.0,0.0,1.1552005211897607,h7_reserve_0.50_limited_1.0,market,7
8744ba1c1d482bbfd7580c0f,10.652763972435965,4640.502957925053,0.0,0.4779558364878613,2632.6351244168686,0,0.0,0.0,1.1337938059251078,h7_reserve_0.10_limited_0.5,market,17
87556389325252d26ddd3e58,15.480771035966887,4652.693690676229,0.0,0.39798043401252214,2708.977110812761,0,0.0,0.0,1.21450393947981,h7_reserve_0.10_unavailable_0.0,market,13
877a783e3726e51121ba0534,18.720208033432794,4561.131188164248,0.0,0.038019834067928415,2629.628069287349,0,0.0,0.0,1.1150495676086614,h7_reserve_0.35_penalty_1.0,administered,4
8851f01f51c653a5635af7e5,36.023162380474254,4624.071216843893,0.0,0.025853554704129422,2728.283482329784,0,0.0,0.0,1.0737275269818352,h7_reserve_0.35_limited_1.0,administered,14
8a2b2540d3c08529314f7302,16.804579424354397,4457.400962199176,0.0,0.05648298460798454,2733.9614110986745,0,0.0,0.0,1.0487131448683353,h7_reserve_0.10_limited_1.0,administered,19
8a72866ff5d213474ef97a84,36.303498274485726,4726.440376591208,0.0,0.029400825782404688,2786.977879572261,0,0.0,0.0,1.0861010651650604,h7_reserve_0.35_unavailable_0.0,administered,2
8b85e375df00030e51ee4e11,4.812432847196948,4513.275068766074,0.0,0.7770430971533911,2951.5713972628378,0,0.0,0.0,1.1630817714126986,h7_reserve_0.05_limited_0.5,market,10
8bc940dad917a9dc7d682c2f,15.511919468634828,4652.741134609917,0.0,0.39722475945209007,2708.999179193127,0,0.0,0.0,1.2141062034739023,h7_reserve_0.20_penalty_1.0,market,13
8c13993f7fc23fec08049086,9.142064988040806,4802.485412042308,0.0,0.6695137686387685,2804.3540487782802,0,0.0,0.0,1.1570547727909457,h7_reserve_0.10_penalty_1.0,market,7
8c316e4ded109e2f0f5fb7e4,20.433371830169573,4612.8811436973365,0.0,0.06815476190476176,2558.3309998436835,0,0.0,0.0,1.154516942645774,h7_reserve_0.05_limited_0.5,administered,8
8c91e293fb76643317dadece,11.883127062819652,4404.60428666838,0.0,0.6299243747675004,2513.7734398219886,0,0.0,0.0,1.057276438615736,h7_reserve_0.20_unavailable_0.0,market,15
8cba6671106c0930b08c91d6,23.563789313297686,4822.668128230806,0.0,0.03975561475561467,2813.395288540965,0,0.0,0.0,1.1279869489594556,h7_reserve_0.20_penalty_1.0,administered,7
8cd07a71eee036aa48eaf8d1,12.677412095852159,4455.996740052962,0.0,0.47930785428716405,2600.9845349295406,0,0.0,0.0,1.1935702383859177,h7_reserve_0.05_limited_1.0,market,0
8d192b2c8dde48d69e67d5da,12.92659955719569,4669.316461514634,0.0,0.02173697761933054,2886.055550364862,0,0.0,0.0,1.0970586891656733,h7_reserve_0.20_penalty_1.0,administered,18
8d4065bd17b903133f03f724,23.890847856311073,4255.812785107295,0.0,0.052939071147942635,2403.4655089493754,0,0.0,0.0,1.016326285124944,h7_reserve_0.20_unavailable_0.0,administered,6
8daafb7f3cde12fc3fd5176f,5.94935063957681,4544.494123388792,0.0,0.604451250252067,2622.7854933403482,0,0.0,0.0,1.2684384855629067,h7_reserve_0.35_limited_0.5,market,4
8df3fae7a3540ae55cfafc52,16.742282559018513,3993.4298163657427,0.0,0.5975242896992747,2017.64120677628,0,0.0,0.0,1.152005211062204,h7_reserve_0.50_penalty_1.0,market,12
8e1fa5365f31f8e5a35ac721,9.313381367714484,4527.698969519752,0.0,0.6660033138158138,2755.003962440087,0,0.0,0.0,1.1394542204308755,h7_reserve_0.05_limited_0.5,market,9
8e359d0458b3880adcc3c426,27.488491829458304,4668.499146832785,0.0,0.02119659617958163,2716.8684710483344,0,0.0,0.0,1.1138490923411069,h7_reserve_0.10_limited_1.0,administered,13
8e71999abd12949d0365db13,23.688383043969452,4255.6377842902475,0.0,0.05932458750483893,2403.3788979717947,0,0.0,0.0,1.017386288674014,h7_reserve_0.50_limited_1.0,administered,6
8f379c6ca12822b3053910c7,23.127711255946505,4822.218870967235,0.0,0.049199605949605846,2813.1811230722574,0,0.0,0.0,1.1337414127782854,h7_reserve_0.50_limited_0.5,administered,7
8f4f0729a0bfd78d0db4320d,8.659264281687713,4448.117359702767,0.0,0.5262292568542568,2729.2592443974486,0,0.0,0.0,1.1296568997772996,h7_reserve_0.05_limited_0.5,market,19
8f4fad7e9491fbbe54ca35e6,6.2764091825901955,4544.967108121531,0.0,0.5840888620017476,2622.9766088484294,0,0.0,0.0,1.26350763813689,h7_reserve_0.05_unavailable_0.0,market,4
8f59453592e70ece78eb0134,9.095342339038895,4802.4299218837195,0.0,0.6705137686387687,2804.333073804997,0,0.0,0.0,1.1588410734185786,h7_reserve_0.05_limited_1.0,market,7
8f6e77a559f7a141d7f1ad06,19.234157172453827,4467.150791210657,0.0,0.41629807887480513,2481.2366698735873,0,0.0,0.0,1.1170671590049432,h7_reserve_0.50_penalty_1.0,market,16
8f83ee1e3ed0c20f5b2822fd,33.090482034306554,4480.243897413645,0.0,0.02742156859504744,2487.2247223319123,0,0.0,0.0,1.054936270189394,h7_reserve_0.20_limited_0.5,administered,16
8f996f6a621ca109b4cda811,9.142064988040806,4802.485416497458,0.0,0.6695137686387685,2804.354102122576,0,0.0,0.0,1.1570547727909457,h7_reserve_0.20_penalty_1.0,market,7
8fdec8cb6c5a43c693de5c54,26.780368229950103,4472.124102229159,0.0,0.04481753042292185,2607.7811533041227,0,0.0,0.0,1.0777089057319762,h7_reserve_0.35_limited_1.0,administered,0
900a0239914ebe2189605713,11.509345870804355,4577.425022089813,0.0,0.5122774216524216,2752.210631788641,0,0.0,0.0,1.0159164569538535,h7_reserve_0.35_penalty_1.0,market,11
9014a1d109a31ed07beb1290,19.825977393144715,4467.636751150524,0.0,0.39724773911794364,2481.4134361534557,0,0.0,0.0,1.1130092004456,h7_reserve_0.35_limited_1.0,market,16
901fb1e86479cc42b3b3a61b,12.92659955719569,4669.316461514634,0.0,0.02173697761933054,2886.055550364862,0,0.0,0.0,1.0970586891656733,h7_reserve_0.10_limited_0.5,administered,18
9075ff6c2c423c860d435820,10.450299160094346,4602.139271735729,0.0,0.4891381162154576,2554.2300557855815,0,0.0,0.0,1.3142646913444256,h7_reserve_0.20_unavailable_0.0,market,8
909a38475af0f09963923c34,12.52166993251245,4244.031682155027,0.0,0.5397516715822401,2398.3355350978363,0,0.0,0.0,1.0215955239907186,h7_reserve_0.35_limited_1.0,market,6
90f7657c0e92624d4d3e291f,16.742282559018513,3993.4298163657427,0.0,0.5975242896992747,2017.64120677628,0,0.0,0.0,1.152005211062204,h7_reserve_0.50_limited_0.5,market,12
9114d49567bc2088fc530e76,4.064870463166354,4541.6393855065035,0.0,0.7296512291190371,2621.609359479842,0,0.0,0.0,1.3054172253524023,h7_reserve_0.50_limited_0.5,market,4
9116c43e2e02ccf69ef9a2ae,8.659264281687713,4448.117690940918,0.0,0.5262292568542568,2729.2595639567535,0,0.0,0.0,1.1296568997772996,h7_reserve_0.10_penalty_1.0,market,19
92a34b3a0940d0434a1b1b4d,32.51249256058226,4004.34625901087,0.0,0.10351710823598614,2023.2240354190421,0,0.0,0.0,1.0701414291253837,h7_reserve_0.50_unavailable_0.0,administered,12
92e9fe21d5b05f0c6779a741,23.8752736399771,4255.800623072002,0.0,0.053043564355884115,2403.4723495569983,0,0.0,0.0,1.0162280292352939,h7_reserve_0.05_limited_0.5,administered,6
92fdad15f7a575ff25df4fab,16.757856775352487,4457.362391791378,0.0,0.057941317941317856,2733.9434213256623,0,0.0,0.0,1.0496515302190383,h7_reserve_0.35_unavailable_0.0,administered,19
93441c77ff078a305f0d545f,23.8752736399771,4255.800623072002,0.0,0.053043564355884115,2403.4723495569983,0,0.0,0.0,1.0162280292352939,h7_reserve_0.05_unavailable_0.0,administered,6
93a444584315f98ba45f7009,20.433371830169573,4612.8811436973365,0.0,0.06815476190476176,2558.3309998436835,0,0.0,0.0,1.154516942645774,h7_reserve_0.05_unavailable_0.0,administered,8
93cd6cf11afc697c62b68269,9.157639204374778,4802.491318345737,0.0,0.6665693241943241,2804.365627094128,0,0.0,0.0,1.158234879785389,h7_reserve_0.35_limited_1.0,market,7
93def93d114e679416250656,30.759077259592154,4439.277698937339,0.0,0.05344253975032234,2715.8242070081387,0,0.0,0.0,1.0528531422804395,h7_reserve_0.35_limited_0.5,administered,5
93e1d54fcba28c16cf286297,15.511919468634828,4652.741134609917,0.0,0.39722475945209007,2708.999179193127,0,0.0,0.0,1.2141062034739023,h7_reserve_0.20_limited_1.0,market,13
93f23990dd66d56fcb388bfa,12.802005826523924,4669.150507784404,0.0,0.026975257857610752,2885.9642217885316,0,0.0,0.0,1.099318945412657,h7_reserve_0.50_unavailable_0.0,administered,18
940f47b16d53f585c1e9f707,12.147888740497155,4579.046629407728,0.0,0.03495370370370365,3107.929155087763,0,0.0,0.0,1.1215018497173839,h7_reserve_0.10_limited_0.5,administered,3
9446b255720abc84eab58b04,7.896127681323149,4800.376344814257,0.0,0.7049830724830725,2803.5129295860875,0,0.0,0.0,1.1552005211897607,h7_reserve_0.50_penalty_1.0,market,7
949612fed361f8cdfda89a20,8.659264281687713,4448.117359702767,0.0,0.5262292568542568,2729.2592443974486,0,0.0,0.0,1.1296568997772996,h7_reserve_0.05_limited_1.0,market,19
949ca00a1787edc3a3541f9d,23.8752736399771,4255.800623072002,0.0,0.053043564355884115,2403.4723495569983,0,0.0,0.0,1.0162280292352939,h7_reserve_0.05_limited_1.0,administered,6
95445a89a43b6a6ba5406042,12.895451124527748,4669.2758715903055,0.0,0.023252129134482043,2886.0329400869923,0,0.0,0.0,1.0976241262612458,h7_reserve_0.35_limited_1.0,administered,18
9568da45112889067b640700,6.2764091825901955,4544.967108121531,0.0,0.5840888620017476,2622.9766088484294,0,0.0,0.0,1.26350763813689,h7_reserve_0.05_limited_0.5,market,4
969d1b98694439d0c9ea9cf5,16.804579424354397,4457.400414283242,0.0,0.05648298460798454,2733.960686739489,0,0.0,0.0,1.0487131448683353,h7_reserve_0.05_penalty_1.0,administered,19
96c81f3b0ef49d48485e0f4e,17.474270726715137,4601.55319359919,0.0,0.5874570566336568,2716.320878658533,0,0.0,0.0,1.1325136804625655,h7_reserve_0.20_penalty_1.0,market,14
96ce8b512e9951845f3b03d2,22.458019953585765,4709.468099481067,0.0,0.41098466189046806,2777.8524416799755,0,0.0,0.0,1.147525837636236,h7_reserve_0.05_limited_1.0,market,2
9733e765b9fad7465e89d204,25.61958586938182,4330.495579360189,0.0,0.0634876611914655,2327.9992368364387,0,0.0,0.0,1.0846881816113267,h7_reserve_0.10_limited_0.5,administered,1
9794389248ea71fbeca539c1,30.759077259592154,4439.277698937339,0.0,0.05344253975032234,2715.8242070081387,0,0.0,0.0,1.0528531422804395,h7_reserve_0.35_penalty_1.0,administered,5
97d3bd9cff5e00e02e07c035,16.757856775352487,4457.362391791378,0.0,0.057941317941317856,2733.9434213256623,0,0.0,0.0,1.0496515302190383,h7_reserve_0.35_limited_0.5,administered,19
984b3492950962d8c8c065b3,10.450299160094346,4602.139271735729,0.0,0.4891381162154576,2554.2300557855815,0,0.0,0.0,1.3142646913444256,h7_reserve_0.20_limited_1.0,market,8
989966b463f6b9aa88c70a7d,10.278982780420668,4241.652619304468,0.0,0.6659305901823548,2397.107919063331,0,0.0,0.0,1.027298243623095,h7_reserve_0.50_penalty_1.0,market,6
98c84735d84edb2cdb6a8ac3,14.110239998577464,4322.046718402893,0.0,0.4722758315557228,2325.075172202673,0,0.0,0.0,1.1826925409755369,h7_reserve_0.20_unavailable_0.0,market,1
98d768c45b3ec1bead7ededa,30.19840547156921,4438.625695925471,0.0,0.06503011501031139,2715.493360852359,0,0.0,0.0,1.0571439329946692,h7_reserve_0.50_limited_1.0,administered,5
9904cc8d189a8315cd2c0119,12.147888740497155,4579.046629407728,0.0,0.03495370370370365,3107.929155087763,0,0.0,0.0,1.1215018497173839,h7_reserve_0.35_limited_0.5,administered,3
99255520d105060d91490824,32.88078647614296,4004.687528705304,0.0,0.09195557568125944,2023.455747743261,0,0.0,0.0,1.068104482684777,h7_reserve_0.35_limited_1.0,administered,12
999c2800d48bcbaf6bfc021a,27.488491829458304,4668.499146832785,0.0,0.02119659617958163,2716.8684710483344,0,0.0,0.0,1.1138490923411069,h7_reserve_0.10_limited_0.5,administered,13
999e073cc9f694e453f40bd9,19.696254487257434,4651.706416504267,0.0,0.025600982961730145,2637.5806117243696,0,0.0,0.0,1.1093760974587616,h7_reserve_0.50_limited_1.0,administered,17
99e913fd08e28d9fa27aba02,17.27180591437352,4601.290441895164,0.0,0.5933781011453872,2716.185758050744,0,0.0,0.0,1.1330349775451298,h7_reserve_0.35_limited_0.5,market,14
9a8d0aef95d0dd0133358fd3,26.38342714188481,4419.686839431543,0.0,0.027753984634789553,2520.013331065147,0,0.0,0.0,1.030458651258035,h7_reserve_0.20_unavailable_0.0,administered,15
9af3dabfcd2461391ccc40ae,9.188787637042717,4412.110558065309,0.0,0.7164223055971534,2702.2862598612387,0,0.0,0.0,1.1794201992040665,h7_reserve_0.50_penalty_1.0,market,5
9b2b42aac60c60c1f5209f5d,19.825977393144715,4467.636751150524,0.0,0.39724773911794364,2481.4134361534557,0,0.0,0.0,1.1130092004456,h7_reserve_0.35_limited_0.5,market,16
9b78d0097cd1e2b799dc814b,10.652763972435965,4640.502957925053,0.0,0.4779558364878613,2632.6351244168686,0,0.0,0.0,1.1337938059251078,h7_reserve_0.10_unavailable_0.0,market,17
9b825975e7482058bca392d0,33.090482034306554,4480.243897413645,0.0,0.02742156859504744,2487.2247223319123,0,0.0,0.0,1.054936270189394,h7_reserve_0.10_unavailable_0.0,administered,16
9ba9d875f9c613a7d5aced92,17.443122294047196,4601.505453625996,0.0,0.5880142261966212,2716.298648498406,0,0.0,0.0,1.132826417279495,h7_reserve_0.05_unavailable_0.0,market,14
9baaf1dd76b70a0d3cf15ee4,36.33464670715367,4726.480414951555,0.0,0.028706381337960243,2787.0000278417174,0,0.0,0.0,1.0859327253821969,h7_reserve_0.05_limited_0.5,administered,2
9bb3cf27d70b2faed95c179d,3.9402767324945884,4567.2539439376715,0.0,0.6288630351130351,3102.3255657729337,0,0.0,0.0,1.2091779267491742,h7_reserve_0.20_limited_0.5,market,3
9bd32d77ec90e964855c1a42,18.938247062108385,4561.317421095256,0.0,0.03394416356984412,2629.6884332226014,0,0.0,0.0,1.111944206037969,h7_reserve_0.10_penalty_1.0,administered,4
9c4ba5edf1ed0db511e014bf,10.933099866447439,4576.650132582711,0.0,0.5382901665626554,2751.805203445453,0,0.0,0.0,1.018264612929505,h7_reserve_0.05_limited_1.0,market,11
9c581685f23394c712cd70f0,5.996073288578723,4658.785844596299,0.0,0.45501090037447495,2881.1718535147625,0,0.0,0.0,1.1428849656637725,h7_reserve_0.05_limited_0.5,market,18
9c678de462b2b1622f2d215b,12.786431610189952,4456.080107929902,0.0,0.47737258637914165,2601.0081387124674,0,0.0,0.0,1.1904892945300882,h7_reserve_0.20_unavailable_0.0,market,0
9cd85bef16cfcea55f83f456,13.720884590228195,4321.814991729634,0.0,0.48247467558608853,2325.031898926669,0,0.0,0.0,1.188894289207181,h7_reserve_0.50_unavailable_0.0,market,1
9d4b0ff413a72d556d3c3863,23.127711255946505,4822.218870967235,0.0,0.049199605949605846,2813.1811230722574,0,0.0,0.0,1.1337414127782854,h7_reserve_0.50_unavailable_0.0,administered,7
9dd9d47645651f4d8fa2306f,19.779254744142804,4467.601556074856,0.0,0.39808107245127694,2481.403969285498,0,0.0,0.0,1.1135336831852958,h7_reserve_0.05_limited_1.0,market,16
9e241f4d0510516febbd46ec,26.176023214855263,4419.5643993064905,0.0,0.03232757288709229,2519.975613651904,0,0.0,0.0,1.0319471923408827,h7_reserve_0.35_penalty_1.0,administered,15
9e5186cf6bd39d9433726150,8.659264281687713,4448.117359702767,0.0,0.5262292568542568,2729.2592443974486,0,0.0,0.0,1.1296568997772996,h7_reserve_0.05_penalty_1.0,market,19
9e5585374a6c53bba1ee2a0f,36.023162380474254,4624.071938759698,0.0,0.025853554704129422,2728.284162034514,0,0.0,0.0,1.0737275269818352,h7_reserve_0.20_limited_0.5,administered,14
9e6c16323fa78736aa5180b0,16.742282559018513,3993.4298163657427,0.0,0.5975242896992747,2017.64120677628,0,0.0,0.0,1.152005211062204,h7_reserve_0.50_unavailable_0.0,market,12
9e9c9c019938f09d08cbdf0c,11.696236466812003,4404.424730586304,0.0,0.6454509625206104,2513.6835176083405,0,0.0,0.0,1.0568127153308629,h7_reserve_0.35_unavailable_0.0,market,15
9ee1fdb00c4561e6aadc5886,26.780368229950103,4472.124102229159,0.0,0.04481753042292185,2607.7811533041227,0,0.0,0.0,1.0777089057319762,h7_reserve_0.35_penalty_1.0,administered,0
9ef473928488f96cc9737ad2,9.2510845023786,4600.544592730553,0.0,0.5174434824434824,2553.9176495888278,0,0.0,0.0,1.3369850378104797,h7_reserve_0.50_limited_0.5,market,8
9f0eb252569edc5e9bbfb7df,32.88078647614296,4004.687528705304,0.0,0.09195557568125944,2023.455747743261,0,0.0,0.0,1.068104482684777,h7_reserve_0.35_penalty_1.0,administered,12
9f81c784f8dc933574de1584,22.55146525158959,4591.341723580313,0.0,0.00806623931623929,2759.183652578667,0,0.0,0.0,1.0100455798178951,h7_reserve_0.50_limited_0.5,administered,11
9fa5ae2f9bc1d2dc061c32e5,5.94935063957681,4544.494123388792,0.0,0.604451250252067,2622.7854933403482,0,0.0,0.0,1.2684384855629067,h7_reserve_0.35_penalty_1.0,market,4
9feee669d2aea57cb84a176c,26.23940066280652,4419.608081186715,0.0,0.03117991056071548,2519.9926288195393,0,0.0,0.0,1.0314409307409267,h7_reserve_0.10_limited_0.5,administered,15
a059faed8e8d5ce677ac07b2,11.415900572800531,4577.297938942811,0.0,0.5163514957264956,2752.1445932597253,0,0.0,0.0,1.0162980929051106,h7_reserve_0.50_limited_1.0,market,11
a066a73cb306602f3fd22315,10.278982780420668,4601.954965907316,0.0,0.49475338747558384,2554.18340508605,0,0.0,0.0,1.3171476548658307,h7_reserve_0.35_unavailable_0.0,market,8
a071d54875780cf2c91278fa,36.16333032747999,4726.27288223915,0.0,0.03265914834219783,2786.8805429160675,0,0.0,0.0,1.0869159132623016,h7_reserve_0.50_penalty_1.0,administered,2
a076542f2c9d421fbe978cdc,11.883127062819652,4404.60428666838,0.0,0.6299243747675004,2513.7734398219886,0,0.0,0.0,1.057276438615736,h7_reserve_0.20_limited_1.0,market,15
a092229a6772e3cdd8d30848,26.180257657404766,4549.662163816799,0.0,0.014261548636548611,2766.0531333218896,0,0.0,0.0,1.047897891896817,h7_reserve_0.50_limited_0.5,administered,9
a11b1dd56e3cf7dfffc7d2b1,19.84183934089605,4651.856185768144,0.0,0.02415106111175432,2637.637496584365,0,0.0,0.0,1.1074252776258016,h7_reserve_0.35_limited_0.5,administered,17
a11c9711a06637386b99a8f5,30.681206177922302,4439.179398451686,0.0,0.05542666673444933,2715.7802374424014,0,0.0,0.0,1.0532510184319983,h7_reserve_0.05_limited_1.0,administered,5
a12790e9ed47642b6f7ac0dc,13.84547832089996,4321.9249286135355,0.0,0.4785823752535709,2325.052261479175,0,0.0,0.0,1.1876802774454862,h7_reserve_0.05_penalty_1.0,market,1
a1395b006d230b911ef0b27f,27.488491829458304,4668.498833577974,0.0,0.02119659617958163,2716.868171979028,0,0.0,0.0,1.1138490923411069,h7_reserve_0.05_limited_0.5,administered,13
a1976455706ffc0dfa488c07,23.8752736399771,4255.800623072002,0.0,0.053043564355884115,2403.4723495569983,0,0.0,0.0,1.0162280292352939,h7_reserve_0.05_penalty_1.0,administered,6
a19ea5ee813e8c485634aefa,21.850625516560907,4708.803122384335,0.0,0.4300570131460617,2777.485263339298,0,0.0,0.0,1.1503623583055773,h7_reserve_0.50_unavailable_0.0,market,2
a1d6695d963ad018590cf6f3,19.779254744142804,4467.601556074856,0.0,0.39808107245127694,2481.403969285498,0,0.0,0.0,1.1135336831852958,h7_reserve_0.05_limited_0.5,market,16
a1e883a4ddf922b55a982de0,9.297807151380512,4638.70573655574,0.0,0.5487489226405332,2631.85067692819,0,0.0,0.0,1.1375018731280637,h7_reserve_0.50_penalty_1.0,market,17
a1ead2fd62c0887d575169bc,23.65723461130151,4822.722585002299,0.0,0.030930180930180854,2813.421689548466,0,0.0,0.0,1.1266451982299341,h7_reserve_0.35_unavailable_0.0,administered,7
a20652590e666a17658fb070,32.86650094338854,4480.153328073904,0.0,0.03142980184412475,2487.1932690166263,0,0.0,0.0,1.0568043881503082,h7_reserve_0.50_penalty_1.0,administered,16
a2654a8a28cd9f2432efd59f,9.095342339038895,4802.4299218837195,0.0,0.6705137686387687,2804.333073804997,0,0.0,0.0,1.1588410734185786,h7_reserve_0.05_limited_0.5,market,7
a2e7172d9395e72433de6452,17.95707143306823,4560.549816192219,0.0,0.0578106054083861,2629.4350776721153,0,0.0,0.0,1.1263340913268938,h7_reserve_0.50_limited_1.0,administered,4
a3ab53c6aa5a905905c625ac,23.65723461130151,4822.722585002299,0.0,0.030930180930180854,2813.421689548466,0,0.0,0.0,1.1266451982299341,h7_reserve_0.35_penalty_1.0,administered,7
a3c5ffb8560c3dfa046c2020,13.144638585871279,4244.876430447751,0.0,0.5170035451625742,2398.7302206249587,0,0.0,0.0,1.0241311117448302,h7_reserve_0.10_penalty_1.0,market,6
a3dce48c1a08dd18375967d7,9.546994612724045,4528.060158578217,0.0,0.6608293211418211,2755.165547837439,0,0.0,0.0,1.1370707021900175,h7_reserve_0.20_unavailable_0.0,market,9
a3fa632b2c5d7911e0d59c1d,33.090482034306554,4480.243897413645,0.0,0.02742156859504744,2487.2247223319123,0,0.0,0.0,1.054936270189394,h7_reserve_0.10_limited_1.0,administered,16
a4429567a90282434db77c3b,21.02519205086046,4533.701165816161,0.0,0.03224942112650467,2962.4893155598966,0,0.0,0.0,1.0172207691843977,h7_reserve_0.05_limited_0.5,administered,10
a4951cf85d1547200e345bac,14.110239998577464,4322.046718402893,0.0,0.4722758315557228,2325.075172202673,0,0.0,0.0,1.1826925409755369,h7_reserve_0.20_penalty_1.0,market,1
a4ed69dac2cd630ff4d161f1,20.065914760079174,4652.066250325964,0.0,0.017968581697551583,2637.7064082528655,0,0.0,0.0,1.1049391869732312,h7_reserve_0.20_penalty_1.0,administered,17
a504274dd08459de6f545b44,27.457343396790364,4668.4505453574775,0.0,0.021752151735137185,2716.846365497849,0,0.0,0.0,1.1141219595866354,h7_reserve_0.50_limited_1.0,administered,13
a50af9123d92bd35814ff18e,23.921996288979013,4255.831629214326,0.0,0.05218149539036687,2403.475409403318,0,0.0,0.0,1.0160126818024817,h7_reserve_0.10_limited_0.5,administered,6
a63c6f1ec137570b17d03ae8,23.127711255946505,4822.218870967235,0.0,0.049199605949605846,2813.1811230722574,0,0.0,0.0,1.1337414127782854,h7_reserve_0.50_limited_1.0,administered,7
a67b771a16a572fb165277c8,36.33464670715367,4726.480414951555,0.0,0.028706381337960243,2787.0000278417174,0,0.0,0.0,1.0859327253821969,h7_reserve_0.20_limited_1.0,administered,2
a697879eee2a0b52e0e58327,9.157639204374778,4802.491318345737,0.0,0.6665693241943241,2804.365627094128,0,0.0,0.0,1.158234879785389,h7_reserve_0.35_limited_0.5,market,7
a6a49d5903cd0b1bb1276c85,19.779254744142804,4467.601556074856,0.0,0.39808107245127694,2481.403969285498,0,0.0,0.0,1.1135336831852958,h7_reserve_0.05_unavailable_0.0,market,16
a6e9e1acafb8320218420658,11.805255981149799,4415.966508590883,0.0,0.6666487475101799,2703.8757969199573,0,0.0,0.0,1.1523217456337327,h7_reserve_0.35_unavailable_0.0,market,5
a7168a5765aaf3ec37fb6b05,26.939703616276507,4472.233999779573,0.0,0.04048627655767854,2607.8241352832565,0,0.0,0.0,1.0761128733124712,h7_reserve_0.10_limited_0.5,administered,0
a7bf5f7f42f4c25eb2df2e3e,27.488491829458304,4668.498833577974,0.0,0.02119659617958163,2716.868171979028,0,0.0,0.0,1.1138490923411069,h7_reserve_0.05_unavailable_0.0,administered,13
a80a4d167241dea1c7ae153e,17.474270726715137,4601.55319359919,0.0,0.5874551683682864,2716.320878658533,0,0.0,0.0,1.1325136804625655,h7_reserve_0.10_limited_1.0,market,14
a843b75c2d4a2bbaf5341990,23.65723461130151,4822.722585002299,0.0,0.030930180930180854,2813.421689548466,0,0.0,0.0,1.1266451982299341,h7_reserve_0.35_limited_0.5,administered,7
a8f41df2edab259d35211a47,3.6599408384831156,4566.740247695465,0.0,0.6443404280904281,3102.1251408366816,0,0.0,0.0,1.2052617476255238,h7_reserve_0.35_limited_0.5,market,3
a9d21583e17d6492fbfda24b,12.802005826523924,4669.150507784404,0.0,0.026975257857610752,2885.9642217885316,0,0.0,0.0,1.099318945412657,h7_reserve_0.50_penalty_1.0,administered,18
aa012a502f985d468e0ad159,12.147888740497155,4579.046629407728,0.0,0.03495370370370365,3107.929155087763,0,0.0,0.0,1.1215018497173839,h7_reserve_0.05_limited_1.0,administered,3
aaaf0bc200be44e91b1d7208,22.5981879005915,4591.411502634795,0.0,0.007232905982905957,2759.221573725809,0,0.0,0.0,1.009767723590785,h7_reserve_0.35_penalty_1.0,administered,11
aacb6b65b34513c950c75b82,27.488491829458304,4668.499146832785,0.0,0.02119659617958163,2716.8684710483344,0,0.0,0.0,1.1138490923411069,h7_reserve_0.10_unavailable_0.0,administered,13
